input_id,source_id,"coordinates(rows,col)",porcentaje
imagentiff/rgbnir72560-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir72560-4096.tif,"4096-4608,2560-3072",0.0
imagentiff/rgbnir72560-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir72560-4608.tif,"4608-5120,2560-3072",0.0
imagentiff/rgbnir72560-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir72560-5120.tif,"5120-5632,2560-3072",0.0
imagentiff/rgbnir72560-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir72560-5632.tif,"5632-6144,2560-3072",0.7857894897460938
imagentiff/rgbnir73072-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-0.tif,"0-512,3072-3584",0.9735565185546875
imagentiff/rgbnir73072-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-512.tif,"512-1024,3072-3584",0.033908843994140625
imagentiff/rgbnir73072-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-1024.tif,"1024-1536,3072-3584",0.0
imagentiff/rgbnir73072-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-1536.tif,"1536-2048,3072-3584",0.0
imagentiff/rgbnir73072-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-2048.tif,"2048-2560,3072-3584",0.0
imagentiff/rgbnir73072-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-2560.tif,"2560-3072,3072-3584",0.0
imagentiff/rgbnir73072-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-3072.tif,"3072-3584,3072-3584",0.0
imagentiff/rgbnir73072-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-3584.tif,"3584-4096,3072-3584",0.0
imagentiff/rgbnir73072-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-4096.tif,"4096-4608,3072-3584",0.0
imagentiff/rgbnir73072-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-4608.tif,"4608-5120,3072-3584",0.0
imagentiff/rgbnir73072-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-5120.tif,"5120-5632,3072-3584",0.0
imagentiff/rgbnir73072-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73072-5632.tif,"5632-6144,3072-3584",0.5455474853515625
imagentiff/rgbnir73584-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-0.tif,"0-512,3584-4096",1.0
imagentiff/rgbnir73584-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-512.tif,"512-1024,3584-4096",0.24800872802734375
imagentiff/rgbnir73584-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-1024.tif,"1024-1536,3584-4096",0.0
imagentiff/rgbnir73584-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-1536.tif,"1536-2048,3584-4096",0.0
imagentiff/rgbnir73584-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-2048.tif,"2048-2560,3584-4096",0.0
imagentiff/rgbnir73584-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-2560.tif,"2560-3072,3584-4096",0.0
imagentiff/rgbnir73584-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-3072.tif,"3072-3584,3584-4096",0.0
imagentiff/rgbnir73584-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-3584.tif,"3584-4096,3584-4096",0.0
imagentiff/rgbnir73584-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-4096.tif,"4096-4608,3584-4096",0.0
imagentiff/rgbnir73584-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-4608.tif,"4608-5120,3584-4096",0.0
imagentiff/rgbnir73584-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-5120.tif,"5120-5632,3584-4096",0.0
imagentiff/rgbnir73584-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir73584-5632.tif,"5632-6144,3584-4096",0.30503082275390625
imagentiff/rgbnir74096-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-0.tif,"0-512,4096-4608",1.0
imagentiff/rgbnir74096-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-512.tif,"512-1024,4096-4608",0.48828887939453125
imagentiff/rgbnir74096-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-1024.tif,"1024-1536,4096-4608",0.0
imagentiff/rgbnir74096-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-1536.tif,"1536-2048,4096-4608",0.0
imagentiff/rgbnir74096-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-2048.tif,"2048-2560,4096-4608",0.0
imagentiff/rgbnir74096-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-2560.tif,"2560-3072,4096-4608",0.0
imagentiff/rgbnir74096-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-3072.tif,"3072-3584,4096-4608",0.0
imagentiff/rgbnir74096-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-3584.tif,"3584-4096,4096-4608",0.0
imagentiff/rgbnir74096-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-4096.tif,"4096-4608,4096-4608",0.0
imagentiff/rgbnir74096-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-4608.tif,"4608-5120,4096-4608",0.0
imagentiff/rgbnir74096-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-5120.tif,"5120-5632,4096-4608",0.0
imagentiff/rgbnir74096-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74096-5632.tif,"5632-6144,4096-4608",0.072021484375
imagentiff/rgbnir74608-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-0.tif,"0-512,4608-5120",1.0
imagentiff/rgbnir74608-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-512.tif,"512-1024,4608-5120",0.7274856567382812
imagentiff/rgbnir74608-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-1024.tif,"1024-1536,4608-5120",0.0
imagentiff/rgbnir74608-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-1536.tif,"1536-2048,4608-5120",0.0
imagentiff/rgbnir74608-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-2048.tif,"2048-2560,4608-5120",0.0
imagentiff/rgbnir74608-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-2560.tif,"2560-3072,4608-5120",0.0
imagentiff/rgbnir74608-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-3072.tif,"3072-3584,4608-5120",0.0
imagentiff/rgbnir74608-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-3584.tif,"3584-4096,4608-5120",0.0
imagentiff/rgbnir74608-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-4096.tif,"4096-4608,4608-5120",0.0
imagentiff/rgbnir74608-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-4608.tif,"4608-5120,4608-5120",0.0
imagentiff/rgbnir74608-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-5120.tif,"5120-5632,4608-5120",0.0
imagentiff/rgbnir74608-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir74608-5632.tif,"5632-6144,4608-5120",0.0
imagentiff/rgbnir75120-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-0.tif,"0-512,5120-5632",1.0
imagentiff/rgbnir75120-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-512.tif,"512-1024,5120-5632",0.9515266418457031
imagentiff/rgbnir75120-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-1024.tif,"1024-1536,5120-5632",0.01601409912109375
imagentiff/rgbnir75120-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-1536.tif,"1536-2048,5120-5632",0.0
imagentiff/rgbnir75120-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-2048.tif,"2048-2560,5120-5632",0.0
imagentiff/rgbnir75120-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-2560.tif,"2560-3072,5120-5632",0.0
imagentiff/rgbnir75120-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-3072.tif,"3072-3584,5120-5632",0.0
imagentiff/rgbnir75120-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-3584.tif,"3584-4096,5120-5632",0.0
imagentiff/rgbnir75120-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-4096.tif,"4096-4608,5120-5632",0.0
imagentiff/rgbnir75120-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-4608.tif,"4608-5120,5120-5632",0.0570068359375
imagentiff/rgbnir75120-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-5120.tif,"5120-5632,5120-5632",0.26818084716796875
imagentiff/rgbnir75120-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75120-5632.tif,"5632-6144,5120-5632",0.49114227294921875
imagentiff/rgbnir75632-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-0.tif,"0-512,5632-6144",1.0
imagentiff/rgbnir75632-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-512.tif,"512-1024,5632-6144",1.0
imagentiff/rgbnir75632-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-1024.tif,"1024-1536,5632-6144",0.207489013671875
imagentiff/rgbnir75632-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-1536.tif,"1536-2048,5632-6144",0.0
imagentiff/rgbnir75632-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-2048.tif,"2048-2560,5632-6144",0.008697509765625
imagentiff/rgbnir75632-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-2560.tif,"2560-3072,5632-6144",0.17007827758789062
imagentiff/rgbnir75632-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-3072.tif,"3072-3584,5632-6144",0.3872718811035156
imagentiff/rgbnir75632-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-3584.tif,"3584-4096,5632-6144",0.6060829162597656
imagentiff/rgbnir75632-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-4096.tif,"4096-4608,5632-6144",0.826873779296875
imagentiff/rgbnir75632-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-4608.tif,"4608-5120,5632-6144",0.9915618896484375
imagentiff/rgbnir75632-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-5120.tif,"5120-5632,5632-6144",1.0
imagentiff/rgbnir75632-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir75632-5632.tif,"5632-6144,5632-6144",1.0
imagentiff/rgbnir70-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-0.tif,"0-512,0-512",1.0
imagentiff/rgbnir70-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-512.tif,"512-1024,0-512",1.0
imagentiff/rgbnir70-1024.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-1024.tif,"1024-1536,0-512",1.0
imagentiff/rgbnir70-1536.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-1536.tif,"1536-2048,0-512",1.0
imagentiff/rgbnir70-2048.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-2048.tif,"2048-2560,0-512",1.0
imagentiff/rgbnir70-2560.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-2560.tif,"2560-3072,0-512",0.9425315856933594
imagentiff/rgbnir70-3072.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-3072.tif,"3072-3584,0-512",0.7337722778320312
imagentiff/rgbnir70-3584.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-3584.tif,"3584-4096,0-512",0.5169830322265625
imagentiff/rgbnir70-4096.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-4096.tif,"4096-4608,0-512",0.30007171630859375
imagentiff/rgbnir70-4608.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-4608.tif,"4608-5120,0-512",0.115234375
imagentiff/rgbnir70-5120.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-5120.tif,"5120-5632,0-512",0.9700164794921875
imagentiff/rgbnir70-5632.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir70-5632.tif,"5632-6144,0-512",1.0
imagentiff/rgbnir7512-0.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir7512-0.tif,"0-512,512-1024",0.986480712890625
imagentiff/rgbnir7512-512.tif,/home/jgonzalez/Test_2019/Test_network/data_HR/unlabel/imagentiff/rgbnir7512-512.tif,"512-1024,512-1024",0.8152656555175781
